,주차,생장길이,화방높이,줄기굵기,잎길이(엽장),잎수,착과군,개화군,수확수,열매수
0,42,19.3333333333333,22.1333333333333,10.42875,46.375,13.5833333333333,6.58125,6.80416666666667,0.0,19.2083333333333
1,43,21.0,10.0,7.81,40.0,18.0,8.0,8.3,0.0,21.0
